Date,Close,Cash,Shares,Portfolio Value
2013-09-24 00:00:00-04:00,12.155332565307617,988.851331114769,7,1073.9386590719223
2013-09-25 00:00:00-04:00,12.349332809448242,988.851331114769,7,1075.2966607809067
2013-09-26 00:00:00-04:00,12.576000213623047,988.851331114769,7,1076.8833326101303
2013-09-27 00:00:00-04:00,12.726667404174805,988.851331114769,7,1077.9380029439926
2013-09-30 00:00:00-04:00,12.891332626342773,988.851331114769,7,1079.0906594991684
2013-10-01 00:00:00-04:00,12.866666793823242,988.851331114769,7,1078.9179986715317
2013-10-02 00:00:00-04:00,12.063332557678223,988.851331114769,7,1073.2946590185165
2013-10-03 00:00:00-04:00,11.553999900817871,988.851331114769,7,1069.729330420494
2013-10-04 00:00:00-04:00,12.065333366394043,988.851331114769,7,1073.3086646795273
2013-10-07 00:00:00-04:00,12.204667091369629,988.851331114769,7,1074.2840007543564
2013-10-08 00:00:00-04:00,11.648667335510254,988.851331114769,7,1070.3920024633408
2013-10-09 00:00:00-04:00,11.251999855041504,988.851331114769,7,1067.6153301000595
2013-10-10 00:00:00-04:00,11.528667449951172,988.851331114769,7,1069.5520032644272
2013-10-11 00:00:00-04:00,11.91333293914795,988.851331114769,7,1072.2446616888046
2013-10-14 00:00:00-04:00,11.981332778930664,988.851331114769,7,1072.7206605672836
2013-10-15 00:00:00-04:00,12.262666702270508,988.851331114769,7,1074.6899980306625
2013-10-16 00:00:00-04:00,12.237333297729492,988.851331114769,7,1074.5126641988754
2013-10-17 00:00:00-04:00,12.186667442321777,988.851331114769,7,1074.1580032110214
2013-10-18 00:00:00-04:00,12.226667404174805,988.851331114769,7,1074.4380029439926
2013-10-21 00:00:00-04:00,11.506667137145996,988.851331114769,7,1069.398001074791
2013-10-22 00:00:00-04:00,11.435999870300293,988.851331114769,7,1068.903330206871
2013-10-23 00:00:00-04:00,10.966667175292969,988.851331114769,7,1065.6180013418198
2013-10-24 00:00:00-04:00,11.543333053588867,988.851331114769,7,1069.654662489891
2013-10-25 00:00:00-04:00,11.310667037963867,988.851331114769,7,1068.026000380516
2013-10-28 00:00:00-04:00,10.857333183288574,988.851331114769,7,1064.852663397789
2013-10-29 00:00:00-04:00,10.964667320251465,988.851331114769,7,1065.6040023565292
2013-10-30 00:00:00-04:00,10.614666938781738,988.851331114769,7,1063.1539996862411
2013-10-31 00:00:00-04:00,10.662667274475098,988.851331114769,7,1063.4900020360947
2013-11-01 00:00:00-04:00,10.811332702636719,988.851331114769,7,1064.530660033226
2013-11-04 00:00:00-05:00,11.680000305175781,988.851331114769,7,1070.6113332509995
2013-11-05 00:00:00-05:00,11.787332534790039,988.851331114769,7,1071.3626588582993
2013-11-06 00:00:00-05:00,10.077333450317383,988.851331114769,7,1059.3926652669907
2013-11-07 00:00:00-05:00,9.317999839782715,988.851331114769,7,1054.077329993248
2013-11-08 00:00:00-05:00,9.196666717529297,988.851331114769,7,1053.227998137474
2013-11-11 00:00:00-05:00,9.646666526794434,988.851331114769,7,1056.37799680233
2013-11-12 00:00:00-05:00,9.186667442321777,988.851331114769,7,1053.1580032110214
2013-11-13 00:00:00-05:00,9.24666690826416,988.851331114769,7,1053.577999472618
2013-11-14 00:00:00-05:00,9.173333168029785,988.851331114769,7,1053.0646632909775
2013-11-15 00:00:00-05:00,9.029999732971191,988.851331114769,7,1052.0613292455673
2013-11-18 00:00:00-05:00,8.10533332824707,988.851331114769,7,1045.5886644124985
2013-11-19 00:00:00-05:00,8.406000137329102,988.851331114769,7,1047.6933320760727
2013-11-20 00:00:00-05:00,8.074000358581543,988.851331114769,7,1045.3693336248398
2013-11-21 00:00:00-05:00,8.140000343322754,988.851331114769,7,1045.8313335180283
2013-11-22 00:00:00-05:00,8.092000007629395,988.851331114769,7,1045.4953311681747
2013-11-25 00:00:00-05:00,8.055999755859375,988.851331114769,7,1045.2433294057846
2013-11-26 00:00:00-05:00,8.033332824707031,988.851331114769,7,1045.0846608877182
2013-11-27 00:00:00-05:00,8.462667465209961,988.851331114769,7,1048.0900033712387
2013-11-29 00:00:00-05:00,8.485333442687988,988.851331114769,7,1048.248665213585
2013-12-02 00:00:00-05:00,8.277999877929688,988.851331114769,7,1046.7973302602768
2013-12-03 00:00:00-05:00,9.646666526794434,988.851331114769,7,1056.37799680233
2013-12-04 00:00:00-05:00,9.263333320617676,988.851331114769,7,1053.6946643590927
2013-12-05 00:00:00-05:00,9.36533260345459,988.851331114769,7,1054.408659338951
2013-12-06 00:00:00-05:00,9.157333374023438,988.851331114769,7,1052.952664732933
2013-12-09 00:00:00-05:00,9.4399995803833,988.851331114769,7,1054.931328177452
2013-12-10 00:00:00-05:00,9.47933292388916,988.851331114769,7,1055.206661581993
2013-12-11 00:00:00-05:00,9.3100004196167,988.851331114769,7,1054.0213340520859
2013-12-12 00:00:00-05:00,9.83133316040039,988.851331114769,7,1057.6706632375717
2013-12-13 00:00:00-05:00,9.84333324432373,988.851331114769,7,1057.754663825035
2013-12-16 00:00:00-05:00,9.862667083740234,988.851331114769,7,1057.8900007009506
2013-12-17 00:00:00-05:00,10.163999557495117,988.851331114769,7,1059.9993280172348
2013-12-18 00:00:00-05:00,9.86533260345459,988.851331114769,7,1057.908659338951
2013-12-19 00:00:00-05:00,9.381333351135254,988.851331114769,7,1054.5206645727158
2013-12-20 00:00:00-05:00,9.549332618713379,988.851331114769,7,1055.6966594457626
2013-12-23 00:00:00-05:00,9.569999694824219,988.851331114769,7,1055.8413289785385
2013-12-24 00:00:00-05:00,10.093999862670898,988.851331114769,7,1059.5093301534653
2013-12-26 00:00:00-05:00,10.366666793823242,988.851331114769,7,1061.4179986715317
2013-12-27 00:00:00-05:00,10.074666976928711,988.851331114769,7,1059.37399995327
2013-12-30 00:00:00-05:00,10.162667274475098,988.851331114769,7,1059.9900020360947
2013-12-31 00:00:00-05:00,10.028667449951172,988.851331114769,7,1059.0520032644272
2014-01-02 00:00:00-05:00,10.006667137145996,988.851331114769,7,1058.898001074791
2014-01-03 00:00:00-05:00,9.970666885375977,988.851331114769,7,1058.6459993124008
2014-01-06 00:00:00-05:00,9.800000190734863,988.851331114769,7,1057.451332449913
2014-01-07 00:00:00-05:00,9.957332611083984,988.851331114769,7,1058.5526593923569
2014-01-08 00:00:00-05:00,10.085332870483398,988.851331114769,7,1059.4486612081528
2014-01-09 00:00:00-05:00,9.835332870483398,988.851331114769,7,1057.6986612081528
2014-01-10 00:00:00-05:00,9.714667320251465,988.851331114769,7,1056.8540023565292
2014-01-13 00:00:00-05:00,9.28933334350586,988.851331114769,7,1053.87666451931
2014-01-14 00:00:00-05:00,10.751333236694336,988.851331114769,7,1064.1106637716293
2014-01-15 00:00:00-05:00,10.942000389099121,988.851331114769,7,1065.4453338384628
2014-01-16 00:00:00-05:00,11.39799976348877,988.851331114769,7,1068.6373294591904
2014-01-17 00:00:00-05:00,11.333999633789062,988.851331114769,7,1068.1893285512924
2014-01-21 00:00:00-05:00,11.778667449951172,988.851331114769,7,1071.3020032644272
2014-01-22 00:00:00-05:00,11.904000282287598,988.851331114769,7,1072.1793330907822
2014-01-23 00:00:00-05:00,12.100000381469727,988.851331114769,7,1073.551333785057
2014-01-24 00:00:00-05:00,11.640000343322754,988.851331114769,7,1070.3313335180283
2014-01-27 00:00:00-05:00,11.307999610900879,988.851331114769,7,1068.0073283910751
2014-01-28 00:00:00-05:00,11.892000198364258,988.851331114769,7,1072.0953325033188
2014-01-29 00:00:00-05:00,11.682000160217285,988.851331114769,7,1070.62533223629
2014-01-30 00:00:00-05:00,12.189332962036133,988.851331114769,7,1074.176661849022
2014-01-31 00:00:00-05:00,12.093999862670898,988.851331114769,7,1073.5093301534653
2014-02-03 00:00:00-05:00,11.807332992553711,988.851331114769,7,1071.502662062645
2014-02-04 00:00:00-05:00,11.915332794189453,988.851331114769,7,1072.2586606740952
2014-02-05 00:00:00-05:00,11.628000259399414,988.851331114769,7,1070.2473329305649
2014-02-06 00:00:00-05:00,11.892000198364258,988.851331114769,7,1072.0953325033188
2014-02-07 00:00:00-05:00,12.435333251953125,988.851331114769,7,1075.8986638784409
2014-02-10 00:00:00-05:00,13.104000091552734,988.851331114769,7,1080.5793317556381
2014-02-11 00:00:00-05:00,13.107999801635742,988.851331114769,7,1080.6073297262192
2014-02-12 00:00:00-05:00,13.021332740783691,988.851331114769,7,1080.0006603002548
2014-02-13 00:00:00-05:00,13.308667182922363,988.851331114769,7,1082.0120013952255
2014-02-14 00:00:00-05:00,13.215332984924316,988.851331114769,7,1081.3586620092392
2014-02-18 00:00:00-05:00,13.579999923706055,988.851331114769,7,1083.9113305807114
2014-02-19 00:00:00-05:00,12.909333229064941,988.851331114769,7,1079.2166637182236
2014-02-20 00:00:00-05:00,13.998000144958496,988.851331114769,7,1086.8373321294785
2014-02-21 00:00:00-05:00,13.973333358764648,988.851331114769,7,1086.6646646261215
2014-02-24 00:00:00-05:00,14.510000228881836,988.851331114769,7,1090.4213327169418
2014-02-25 00:00:00-05:00,16.53333282470703,988.851331114769,7,1104.5846608877182
2014-02-26 00:00:00-05:00,16.866666793823242,988.851331114769,7,1106.9179986715317
2014-02-27 00:00:00-05:00,16.836000442504883,988.851331114769,7,1106.7033342123032
2014-02-28 00:00:00-05:00,16.320667266845703,988.851331114769,7,1103.096001982689
2014-03-03 00:00:00-05:00,16.70400047302246,988.851331114769,7,1105.7793344259262
2014-03-04 00:00:00-05:00,16.98933219909668,988.851331114769,7,1107.7766565084457
2014-03-05 00:00:00-05:00,16.8439998626709,988.851331114769,7,1106.7593301534653
2014-03-06 00:00:00-05:00,16.862667083740234,988.851331114769,7,1106.8900007009506
2014-03-07 00:00:00-05:00,16.413999557495117,988.851331114769,7,1103.7493280172348
2014-03-10 00:00:00-04:00,15.922666549682617,988.851331114769,7,1100.3099969625473
2014-03-11 00:00:00-04:00,15.62733268737793,988.851331114769,7,1098.2426599264145
2014-03-12 00:00:00-04:00,16.099332809448242,988.851331114769,7,1101.5466607809067
2014-03-13 00:00:00-04:00,15.852666854858398,988.851331114769,7,1099.8199990987778
2014-03-14 00:00:00-04:00,15.39799976348877,988.851331114769,7,1096.6373294591904
2014-03-17 00:00:00-04:00,15.59866714477539,988.851331114769,7,1098.0420011281967
2014-03-18 00:00:00-04:00,16.002666473388672,988.851331114769,7,1100.8699964284897
2014-03-19 00:00:00-04:00,15.72266674041748,988.851331114769,7,1098.9099982976913
2014-03-20 00:00:00-04:00,15.660667419433594,988.851331114769,7,1098.4760030508041
2014-03-21 00:00:00-04:00,15.259332656860352,988.851331114769,7,1095.6666597127914
2014-03-24 00:00:00-04:00,14.678000450134277,988.851331114769,7,1091.597334265709
2014-03-25 00:00:00-04:00,14.696000099182129,988.851331114769,7,1091.7233318090439
2014-03-26 00:00:00-04:00,14.197333335876465,988.851331114769,7,1088.2326644659042
2014-03-27 00:00:00-04:00,13.821332931518555,988.851331114769,7,1085.6006616353989
2014-03-28 00:00:00-04:00,14.157999992370605,988.851331114769,7,1087.9573310613632
2014-03-31 00:00:00-04:00,13.896666526794434,988.851331114769,7,1086.12799680233
2014-04-01 00:00:00-04:00,14.464667320251465,988.851331114769,7,1090.1040023565292
2014-04-02 00:00:00-04:00,15.352666854858398,988.851331114769,7,1096.3199990987778
2014-04-03 00:00:00-04:00,15.026666641235352,988.851331114769,7,1094.0379976034164
2014-04-04 00:00:00-04:00,14.148667335510254,988.851331114769,7,1087.8920024633408
2014-04-07 00:00:00-04:00,13.834667205810547,988.851331114769,7,1085.6940015554428
2014-04-08 00:00:00-04:00,14.36400032043457,988.851331114769,7,1089.399333357811
2014-04-09 00:00:00-04:00,14.461999893188477,988.851331114769,7,1090.0853303670883
2014-04-10 00:00:00-04:00,13.612667083740234,988.851331114769,7,1084.1400007009506
2014-04-11 00:00:00-04:00,13.585332870483398,988.851331114769,7,1083.9486612081528
2014-04-14 00:00:00-04:00,13.206000328063965,988.851331114769,7,1081.2933334112167
2014-04-15 00:00:00-04:00,12.927332878112793,988.851331114769,7,1079.3426612615585
2014-04-16 00:00:00-04:00,13.27400016784668,988.851331114769,7,1081.7693322896957
2014-04-17 00:00:00-04:00,13.208000183105469,988.851331114769,7,1081.3073323965073
2014-04-21 00:00:00-04:00,13.625332832336426,988.851331114769,7,1084.228660941124
2014-04-22 00:00:00-04:00,14.576000213623047,988.851331114769,7,1090.8833326101303
2014-04-23 00:00:00-04:00,13.866000175476074,988.851331114769,7,1085.9133323431015
2014-04-24 00:00:00-04:00,13.857333183288574,988.851331114769,7,1085.852663397789
2014-04-25 00:00:00-04:00,13.323332786560059,988.851331114769,7,1082.1146606206894
2014-04-28 00:00:00-04:00,13.234000205993652,988.851331114769,7,1081.4893325567245
2014-04-29 00:00:00-04:00,13.79466724395752,988.851331114769,7,1085.4140018224716
2014-04-30 00:00:00-04:00,13.859333038330078,988.851331114769,7,1085.8666623830795
2014-05-01 00:00:00-04:00,13.84866714477539,988.851331114769,7,1085.7920011281967
2014-05-02 00:00:00-04:00,14.060667037963867,988.851331114769,7,1087.276000380516
2014-05-05 00:00:00-04:00,14.440667152404785,988.851331114769,7,1089.9360011816025
2014-05-06 00:00:00-04:00,13.8186674118042,988.851331114769,7,1085.5820029973984
2014-05-07 00:00:00-04:00,13.423333168029785,988.851331114769,7,1082.8146632909775
2014-05-08 00:00:00-04:00,11.906000137329102,988.851331114769,7,1072.1933320760727
2014-05-09 00:00:00-04:00,12.150667190551758,988.851331114769,7,1073.9060014486313
2014-05-12 00:00:00-04:00,12.311332702636719,988.851331114769,7,1075.030660033226
2014-05-13 00:00:00-04:00,12.677332878112793,988.851331114769,7,1077.5926612615585
2014-05-14 00:00:00-04:00,12.708000183105469,988.851331114769,7,1077.8073323965073
2014-05-15 00:00:00-04:00,12.572667121887207,988.851331114769,7,1076.8600009679794
2014-05-16 00:00:00-04:00,12.77066707611084,988.851331114769,7,1078.2460006475449
2014-05-19 00:00:00-04:00,13.072667121887207,988.851331114769,7,1080.3600009679794
2014-05-20 00:00:00-04:00,13.020000457763672,988.851331114769,7,1079.9913343191147
2014-05-21 00:00:00-04:00,13.296667098999023,988.851331114769,7,1081.9280008077621
2014-05-22 00:00:00-04:00,13.658666610717773,988.851331114769,7,1084.4619973897934
2014-05-23 00:00:00-04:00,13.819999694824219,988.851331114769,7,1085.5913289785385
2014-05-27 00:00:00-04:00,14.104000091552734,988.851331114769,7,1087.5793317556381
2014-05-28 00:00:00-04:00,14.015999794006348,988.851331114769,7,1086.9633296728134
2014-05-29 00:00:00-04:00,14.015999794006348,988.851331114769,7,1086.9633296728134
2014-05-30 00:00:00-04:00,13.851332664489746,988.851331114769,7,1085.8106597661972
2014-06-02 00:00:00-04:00,13.646666526794434,988.851331114769,7,1084.37799680233
2014-06-03 00:00:00-04:00,13.662667274475098,988.851331114769,7,1084.4900020360947
2014-06-04 00:00:00-04:00,13.599332809448242,988.851331114769,7,1084.0466607809067
2014-06-05 00:00:00-04:00,13.793333053588867,988.851331114769,7,1085.404662489891
2014-06-06 00:00:00-04:00,13.878000259399414,988.851331114769,7,1085.9973329305649
2014-06-09 00:00:00-04:00,13.687333106994629,988.851331114769,7,1084.6626628637314
2014-06-10 00:00:00-04:00,13.486666679382324,988.851331114769,7,1083.2579978704453
2014-06-11 00:00:00-04:00,13.631333351135254,988.851331114769,7,1084.2706645727158
2014-06-12 00:00:00-04:00,13.567999839782715,988.851331114769,7,1083.827329993248
2014-06-13 00:00:00-04:00,13.761333465576172,988.851331114769,7,1085.1806653738022
2014-06-16 00:00:00-04:00,14.973999977111816,988.851331114769,7,1093.6693309545517
2014-06-17 00:00:00-04:00,15.444666862487793,988.851331114769,7,1096.9639991521835
2014-06-18 00:00:00-04:00,15.141332626342773,988.851331114769,7,1094.8406594991684
2014-06-19 00:00:00-04:00,15.185999870300293,988.851331114769,7,1095.153330206871
2014-06-20 00:00:00-04:00,15.305999755859375,988.851331114769,7,1095.9933294057846
2014-06-23 00:00:00-04:00,15.814666748046875,988.851331114769,7,1099.553998351097
2014-06-24 00:00:00-04:00,15.5,988.851331114769,7,1097.351331114769
2014-06-25 00:00:00-04:00,15.792667388916016,988.851331114769,7,1099.400002837181
2014-06-26 00:00:00-04:00,15.706666946411133,988.851331114769,7,1098.797999739647
2014-06-27 00:00:00-04:00,15.937333106994629,988.851331114769,7,1100.4126628637314
2014-06-30 00:00:00-04:00,16.003999710083008,988.851331114769,7,1100.87932908535
2014-07-01 00:00:00-04:00,15.981332778930664,988.851331114769,7,1100.7206605672836
2014-07-02 00:00:00-04:00,15.295332908630371,988.851331114769,7,1095.9186614751816
2014-07-03 00:00:00-04:00,15.283332824707031,988.851331114769,7,1095.8346608877182
2014-07-07 00:00:00-04:00,14.843999862670898,988.851331114769,7,1092.7593301534653
2014-07-08 00:00:00-04:00,14.604666709899902,988.851331114769,7,1091.0839980840683
2014-07-09 00:00:00-04:00,14.870667457580566,988.851331114769,7,1092.946003317833
2014-07-10 00:00:00-04:00,14.630666732788086,988.851331114769,7,1091.2659982442856
2014-07-11 00:00:00-04:00,14.541999816894531,988.851331114769,7,1090.6453298330307
2014-07-14 00:00:00-04:00,15.113332748413086,988.851331114769,7,1094.6446603536606
2014-07-15 00:00:00-04:00,14.638667106628418,988.851331114769,7,1091.322000861168
2014-07-16 00:00:00-04:00,14.477333068847656,988.851331114769,7,1090.1926625967026
2014-07-17 00:00:00-04:00,14.359999656677246,988.851331114769,7,1089.3713287115097
2014-07-18 00:00:00-04:00,14.668000221252441,988.851331114769,7,1091.527332663536
2014-07-21 00:00:00-04:00,14.702667236328125,988.851331114769,7,1091.7700017690659
2014-07-22 00:00:00-04:00,14.638667106628418,988.851331114769,7,1091.322000861168
2014-07-23 00:00:00-04:00,14.832667350769043,988.851331114769,7,1092.6800025701523
2014-07-24 00:00:00-04:00,14.902667045593262,988.851331114769,7,1093.1700004339218
2014-07-25 00:00:00-04:00,14.904666900634766,988.851331114769,7,1093.1839994192123
2014-07-28 00:00:00-04:00,14.98799991607666,988.851331114769,7,1093.7673305273056
2014-07-29 00:00:00-04:00,15.000666618347168,988.851331114769,7,1093.8559974431992
2014-07-30 00:00:00-04:00,15.261333465576172,988.851331114769,7,1095.6806653738022
2014-07-31 00:00:00-04:00,14.886667251586914,988.851331114769,7,1093.0580018758774
2014-08-01 00:00:00-04:00,15.5513334274292,988.851331114769,7,1097.7106651067734
2014-08-04 00:00:00-04:00,15.90133285522461,988.851331114769,7,1100.1606611013412
2014-08-05 00:00:00-04:00,15.899333000183105,988.851331114769,7,1100.1466621160507
2014-08-06 00:00:00-04:00,16.595333099365234,988.851331114769,7,1105.0186628103256
2014-08-07 00:00:00-04:00,16.826000213623047,988.851331114769,7,1106.6333326101303
2014-08-08 00:00:00-04:00,16.54199981689453,988.851331114769,7,1104.6453298330307
2014-08-11 00:00:00-04:00,17.288000106811523,988.851331114769,7,1109.8673318624496
2014-08-12 00:00:00-04:00,17.33066749572754,988.851331114769,7,1110.1660035848618
2014-08-13 00:00:00-04:00,17.354000091552734,988.851331114769,7,1110.3293317556381
2014-08-14 00:00:00-04:00,17.42533302307129,988.851331114769,7,1110.828662276268
2014-08-15 00:00:00-04:00,17.46733283996582,988.851331114769,7,1111.1226609945297
2014-08-18 00:00:00-04:00,17.32933235168457,988.851331114769,7,1110.156657576561
2014-08-19 00:00:00-04:00,17.117332458496094,988.851331114769,7,1108.6726583242416
2014-08-20 00:00:00-04:00,17.047332763671875,988.851331114769,7,1108.182660460472
2014-08-21 00:00:00-04:00,16.95599937438965,988.851331114769,7,1107.5433267354965
2014-08-22 00:00:00-04:00,17.118667602539062,988.851331114769,7,1108.6820043325424
2014-08-25 00:00:00-04:00,17.503332138061523,988.851331114769,7,1111.3746560811996
2014-08-26 00:00:00-04:00,17.44933319091797,988.851331114769,7,1110.9966634511948
2014-08-27 00:00:00-04:00,17.549999237060547,988.851331114769,7,1111.7013257741928
2014-08-28 00:00:00-04:00,17.590667724609375,988.851331114769,7,1111.9860051870346
2014-08-29 00:00:00-04:00,17.979999542236328,988.851331114769,7,1114.7113279104233
2014-09-02 00:00:00-04:00,18.941333770751953,988.851331114769,7,1121.4406675100327
2014-09-03 00:00:00-04:00,18.746000289916992,988.851331114769,7,1120.073333144188
2014-09-04 00:00:00-04:00,19.069332122802734,988.851331114769,7,1122.3366559743881
2014-09-05 00:00:00-04:00,18.492666244506836,988.851331114769,7,1118.2999948263168
2014-09-08 00:00:00-04:00,18.80733299255371,988.851331114769,7,1120.502662062645
2014-09-09 00:00:00-04:00,18.565332412719727,988.851331114769,7,1118.808658003807
2014-09-10 00:00:00-04:00,18.739999771118164,988.851331114769,7,1120.0313295125961
2014-09-11 00:00:00-04:00,18.687332153320312,988.851331114769,7,1119.6626561880112
2014-09-12 00:00:00-04:00,18.613332748413086,988.851331114769,7,1119.1446603536606
2014-09-15 00:00:00-04:00,16.923999786376953,988.851331114769,7,1107.3193296194077
2014-09-16 00:00:00-04:00,17.382667541503906,988.851331114769,7,1110.5300039052963
2014-09-17 00:00:00-04:00,17.42533302307129,988.851331114769,7,1110.828662276268
2014-09-18 00:00:00-04:00,17.58799934387207,988.851331114769,7,1111.9673265218735
2014-09-19 00:00:00-04:00,17.288000106811523,988.851331114769,7,1109.8673318624496
2014-09-22 00:00:00-04:00,16.66866683959961,988.851331114769,7,1105.5319989919662
2014-09-23 00:00:00-04:00,16.694000244140625,988.851331114769,7,1105.7093328237534
2014-09-24 00:00:00-04:00,16.80933380126953,988.851331114769,7,1106.5166677236557
2014-09-25 00:00:00-04:00,16.463333129882812,988.851331114769,7,1104.0946630239487
2014-09-26 00:00:00-04:00,16.440000534057617,988.851331114769,7,1103.9313348531723
2014-09-29 00:00:00-04:00,16.35066795349121,988.851331114769,7,1103.3060067892075
2014-09-30 00:00:00-04:00,16.178667068481445,988.851331114769,7,1102.102000594139
2014-10-01 00:00:00-04:00,16.016000747680664,988.851331114769,7,1100.9633363485336
2014-10-02 00:00:00-04:00,16.761333465576172,988.851331114769,7,1106.1806653738022
2014-10-03 00:00:00-04:00,17.013999938964844,988.851331114769,7,1107.949330687523
2014-10-06 00:00:00-04:00,17.374666213989258,988.851331114769,7,1110.4739946126938
2014-10-07 00:00:00-04:00,17.30466651916504,988.851331114769,7,1109.9839967489243
2014-10-08 00:00:00-04:00,17.28533363342285,988.851331114769,7,1109.848666548729
2014-10-09 00:00:00-04:00,17.134000778198242,988.851331114769,7,1108.7893365621567
2014-10-10 00:00:00-04:00,15.793999671936035,988.851331114769,7,1099.4093288183212
2014-10-13 00:00:00-04:00,14.97266674041748,988.851331114769,7,1093.6599982976913
2014-10-14 00:00:00-04:00,15.137332916259766,988.851331114769,7,1094.8126615285873
2014-10-15 00:00:00-04:00,15.313332557678223,988.851331114769,7,1096.0446590185165
2014-10-16 00:00:00-04:00,15.09000015258789,988.851331114769,7,1094.4813321828842
2014-10-17 00:00:00-04:00,15.165332794189453,988.851331114769,7,1095.0086606740952
2014-10-20 00:00:00-04:00,15.364666938781738,988.851331114769,7,1096.4039996862411
2014-10-21 00:00:00-04:00,15.689332962036133,988.851331114769,7,1098.676661849022
2014-10-22 00:00:00-04:00,15.40666675567627,988.851331114769,7,1096.6979984045029
2014-10-23 00:00:00-04:00,15.685999870300293,988.851331114769,7,1098.653330206871
2014-10-24 00:00:00-04:00,15.682666778564453,988.851331114769,7,1098.6299985647202
2014-10-27 00:00:00-04:00,14.777999877929688,988.851331114769,7,1092.2973302602768
2014-10-28 00:00:00-04:00,16.184667587280273,988.851331114769,7,1102.144004225731
2014-10-29 00:00:00-04:00,15.873332977294922,988.851331114769,7,1099.9646619558334
2014-10-30 00:00:00-04:00,15.910667419433594,988.851331114769,7,1100.2260030508041
2014-10-31 00:00:00-04:00,16.113332748413086,988.851331114769,7,1101.6446603536606
2014-11-03 00:00:00-05:00,16.172666549682617,988.851331114769,7,1102.0599969625473
2014-11-04 00:00:00-05:00,15.928667068481445,988.851331114769,7,1100.352000594139
2014-11-05 00:00:00-05:00,15.39799976348877,988.851331114769,7,1096.6373294591904
2014-11-06 00:00:00-05:00,16.08133316040039,988.851331114769,7,1101.4206632375717
2014-11-07 00:00:00-05:00,16.01333236694336,988.851331114769,7,1100.9446576833725
2014-11-10 00:00:00-05:00,16.1286678314209,988.851331114769,7,1101.7520059347153
2014-11-11 00:00:00-05:00,16.738666534423828,988.851331114769,7,1106.0219968557358
2014-11-12 00:00:00-05:00,16.606666564941406,988.851331114769,7,1105.0979970693588
2014-11-13 00:00:00-05:00,16.780000686645508,988.851331114769,7,1106.3113359212875
2014-11-14 00:00:00-05:00,17.245332717895508,988.851331114769,7,1109.5686601400375
2014-11-17 00:00:00-05:00,16.93199920654297,988.851331114769,7,1107.3753255605698
2014-11-18 00:00:00-05:00,17.18000030517578,988.851331114769,7,1109.1113332509995
2014-11-19 00:00:00-05:00,16.516000747680664,988.851331114769,7,1104.4633363485336
2014-11-20 00:00:00-05:00,16.58066749572754,988.851331114769,7,1104.9160035848618
2014-11-21 00:00:00-05:00,16.185333251953125,988.851331114769,7,1102.1486638784409
2014-11-24 00:00:00-05:00,16.447999954223633,988.851331114769,7,1103.9873307943344
2014-11-25 00:00:00-05:00,16.53933334350586,988.851331114769,7,1104.62666451931
2014-11-26 00:00:00-05:00,16.562667846679688,988.851331114769,7,1104.7900060415268
2014-11-28 00:00:00-05:00,16.301332473754883,988.851331114769,7,1102.9606584310532
2014-12-01 00:00:00-05:00,15.442667007446289,988.851331114769,7,1096.950000166893
2014-12-02 00:00:00-05:00,15.428667068481445,988.851331114769,7,1096.852000594139
2014-12-03 00:00:00-05:00,15.286666870117188,988.851331114769,7,1095.8579992055893
2014-12-04 00:00:00-05:00,15.218667030334473,988.851331114769,7,1095.3820003271103
2014-12-05 00:00:00-05:00,14.913999557495117,988.851331114769,7,1093.2493280172348
2014-12-08 00:00:00-05:00,14.290666580200195,988.851331114769,7,1088.8859971761703
2014-12-09 00:00:00-05:00,14.459333419799805,988.851331114769,7,1090.0666650533676
2014-12-10 00:00:00-05:00,13.989333152770996,988.851331114769,7,1086.776663184166
2014-12-11 00:00:00-05:00,13.925333023071289,988.851331114769,7,1086.328662276268
2014-12-12 00:00:00-05:00,13.800000190734863,988.851331114769,7,1085.451332449913
2014-12-15 00:00:00-05:00,13.602666854858398,988.851331114769,7,1084.0699990987778
2014-12-16 00:00:00-05:00,13.187333106994629,988.851331114769,7,1081.1626628637314
2014-12-17 00:00:00-05:00,13.721332550048828,988.851331114769,7,1084.9006589651108
2014-12-18 00:00:00-05:00,14.550666809082031,988.851331114769,7,1090.7059987783432
2014-12-19 00:00:00-05:00,14.619333267211914,988.851331114769,7,1091.1866639852524
2014-12-22 00:00:00-05:00,14.84000015258789,988.851331114769,7,1092.7313321828842
2014-12-23 00:00:00-05:00,14.731332778930664,988.851331114769,7,1091.9706605672836
2014-12-24 00:00:00-05:00,14.817333221435547,988.851331114769,7,1092.5726636648178
2014-12-26 00:00:00-05:00,15.187999725341797,988.851331114769,7,1095.1673291921616
2014-12-29 00:00:00-05:00,15.047332763671875,988.851331114769,7,1094.182660460472
2014-12-30 00:00:00-05:00,14.815333366394043,988.851331114769,7,1092.5586646795273
2014-12-31 00:00:00-05:00,14.827333450317383,988.851331114769,7,1092.6426652669907
2015-01-02 00:00:00-05:00,14.620667457580566,988.851331114769,7,1091.196003317833
2015-01-05 00:00:00-05:00,14.005999565124512,988.851331114769,7,1086.8933280706406
2015-01-06 00:00:00-05:00,14.085332870483398,988.851331114769,7,1087.4486612081528
2015-01-07 00:00:00-05:00,14.063332557678223,988.851331114769,7,1087.2946590185165
2015-01-08 00:00:00-05:00,14.041333198547363,988.851331114769,7,1087.1406635046005
