Price,Adj Close,Adj Close,Close,Close,High,High,Low,Low,Open,Open,Volume,Volume
Ticker,DAVV.DE,VETH.DE,DAVV.DE,VETH.DE,DAVV.DE,VETH.DE,DAVV.DE,VETH.DE,DAVV.DE,VETH.DE,DAVV.DE,VETH.DE
Date,,,,,,,,,,,,
2025-05-05,6.646999835968018,9.559000015258789,6.646999835968018,9.559000015258789,6.742000102996826,9.696499824523926,6.5970001220703125,9.484000205993652,6.730999946594238,9.637999534606934,464658.0,30746
2025-05-06,6.684000015258789,9.395500183105469,6.684000015258789,9.395500183105469,6.699999809265137,9.57450008392334,6.513000011444092,9.260000228881836,6.664999961853027,9.572500228881836,437465.0,39901
2025-05-07,6.732999801635742,9.625,6.732999801635742,9.625,6.872000217437744,9.746000289916992,6.697999954223633,9.595000267028809,6.803999900817871,9.667499542236328,205660.0,30158
2025-05-08,7.263999938964844,10.784000396728516,7.263999938964844,10.784000396728516,7.291999816894531,10.8100004196167,6.984000205993652,10.149999618530273,6.99399995803833,10.149999618530273,176931.0,193934
2025-05-09,7.261000156402588,12.24899959564209,7.261000156402588,12.24899959564209,7.506999969482422,13.208000183105469,7.250999927520752,12.081000328063965,7.289999961853027,12.25100040435791,292475.0,408016
2025-05-12,7.716000080108643,13.531000137329102,7.716000080108643,13.531000137329102,7.849999904632568,14.13700008392334,7.644999980926514,13.380000114440918,7.794000148773193,13.781999588012695,330195.0,206877
2025-05-13,7.960999965667725,13.732000350952148,7.960999965667725,13.732000350952148,8.0649995803833,13.76200008392334,7.820000171661377,13.246000289916992,7.860000133514404,13.262999534606934,253170.0,103479
2025-05-14,8.149999618530273,13.859000205993652,8.149999618530273,13.859000205993652,8.204000473022461,14.34000015258789,7.973999977111816,13.729999542236328,8.138999938964844,14.300000190734863,247460.0,93662
2025-05-15,7.783999919891357,13.638999938964844,7.783999919891357,13.638999938964844,7.9710001945495605,13.807999610900879,7.616000175476074,13.288999557495117,7.9710001945495605,13.75100040435791,288460.0,115099
2025-05-16,8.295999526977539,13.958999633789062,8.295999526977539,13.958999633789062,8.314000129699707,14.180000305175781,7.854000091552734,13.732000350952148,7.880000114440918,13.871000289916992,310330.0,100477
2025-05-19,8.380000114440918,13.109999656677246,8.380000114440918,13.109999656677246,8.380000114440918,13.109999656677246,8.039999961853027,12.71500015258789,8.121000289916992,12.793999671936035,381231.0,107908
2025-05-20,8.496999740600586,13.251999855041504,8.496999740600586,13.251999855041504,8.699999809265137,13.5649995803833,8.380000114440918,13.145000457763672,8.46399974822998,13.534000396728516,325964.0,93276
2025-05-21,9.559000015258789,13.503999710083008,9.559000015258789,13.503999710083008,9.61299991607666,13.739999771118164,8.571000099182129,13.291999816894531,8.772000312805176,13.729999542236328,489140.0,143743
2025-05-22,8.97700023651123,14.25100040435791,8.97700023651123,14.25100040435791,9.979999542236328,14.300000190734863,8.75100040435791,13.833000183105469,9.913999557495117,13.833000183105469,1045102.0,167292
2025-05-23,8.239999771118164,13.668999671936035,8.239999771118164,13.668999671936035,8.607000350952148,14.220000267028809,8.020000457763672,13.154000282287598,8.553000450134277,14.121000289916992,523711.0,219920
2025-05-26,8.522000312805176,13.520000457763672,8.522000312805176,13.520000457763672,8.600000381469727,13.678999900817871,8.451000213623047,13.246999740600586,8.486000061035156,13.598999977111816,202768.0,73827
2025-05-27,8.699999809265137,14.08899974822998,8.699999809265137,14.08899974822998,8.913000106811523,14.163999557495117,8.53600025177002,13.593999862670898,8.602999687194824,13.595999717712402,311908.0,115036
2025-05-28,8.345000267028809,13.986000061035156,8.345000267028809,13.986000061035156,8.784000396728516,14.28499984741211,8.321000099182129,13.833000183105469,8.748000144958496,13.954999923706055,205547.0,60370
2025-05-29,8.342000007629395,14.034000396728516,8.342000007629395,14.034000396728516,8.670999526977539,14.600000381469727,8.293000221252441,13.800000190734863,8.609000205993652,14.489999771118164,95623.0,110326
2025-05-30,8.02299976348877,13.782999992370605,8.02299976348877,13.782999992370605,8.170999526977539,13.98900032043457,7.936999797821045,13.652000427246094,8.142999649047852,13.90999984741211,222597.0,49524
2025-06-02,8.140999794006348,13.34000015258789,8.140999794006348,13.34000015258789,8.244999885559082,13.390999794006348,8.02299976348877,13.008999824523926,8.053000450134277,13.1850004196167,253646.0,88678
2025-06-03,8.684000015258789,13.883999824523926,8.684000015258789,13.883999824523926,8.684000015258789,13.961999893188477,8.350000381469727,13.652999877929688,8.359000205993652,13.755999565124512,264466.0,105399
2025-06-04,8.835000038146973,13.932000160217285,8.835000038146973,13.932000160217285,8.845999717712402,13.972999572753906,8.619000434875488,13.638999938964844,8.711000442504883,13.888999938964844,295607.0,54059
2025-06-05,9.04800033569336,13.60200023651123,9.04800033569336,13.60200023651123,9.109999656677246,13.876999855041504,8.824000358581543,13.300000190734863,9.027999877929688,13.708999633789062,240830.0,66442
2025-06-06,9.321000099182129,13.218000411987305,9.321000099182129,13.218000411987305,9.449999809265137,13.329999923706055,8.642000198364258,12.880000114440918,8.715999603271484,12.925999641418457,246155.0,116287
2025-06-09,9.41100025177002,13.347000122070312,9.41100025177002,13.347000122070312,9.597000122070312,13.413000106811523,9.331999778747559,13.057000160217285,9.37399959564209,13.083000183105469,207070.0,46036
2025-06-10,9.326000213623047,14.234000205993652,9.326000213623047,14.234000205993652,9.595999717712402,14.694999694824219,9.277000427246094,14.060999870300293,9.5649995803833,14.086999893188477,181474.0,164801
2025-06-11,9.300000190734863,14.998000144958496,9.300000190734863,14.998000144958496,9.399999618530273,14.998000144958496,9.211999893188477,14.473999977111816,9.361000061035156,14.697999954223633,152552.0,110656
2025-06-12,9.11299991607666,14.293000221252441,9.11299991607666,14.293000221252441,9.199999809265137,14.456000328063965,8.934000015258789,13.97700023651123,9.166999816894531,14.439000129699707,129323.0,79598
2025-06-13,8.817999839782715,13.234000205993652,8.817999839782715,13.234000205993652,8.972000122070312,13.361000061035156,8.701000213623047,13.031999588012695,8.76200008392334,13.119999885559082,270982.0,180168
2025-06-16,9.223999977111816,13.675999641418457,9.223999977111816,13.675999641418457,9.354000091552734,13.729000091552734,9.08899974822998,13.449999809265137,9.097999572753906,13.642000198364258,269105.0,71052
2025-06-17,9.07800006866455,12.986000061035156,9.07800006866455,12.986000061035156,9.218000411987305,13.437999725341797,9.07800006866455,12.954999923706055,9.218000411987305,13.437999725341797,99034.0,77702
2025-06-18,9.149999618530273,13.069000244140625,9.149999618530273,13.069000244140625,9.149999618530273,13.265000343322754,8.892999649047852,12.880000114440918,9.041000366210938,13.15999984741211,142301.0,52344
2025-06-19,9.175000190734863,13.069000244140625,9.175000190734863,13.069000244140625,9.324999809265137,13.309000015258789,9.119999885559082,13.069000244140625,9.291999816894531,13.215999603271484,195569.0,34284
2025-06-20,9.380999565124512,12.970000267028809,9.380999565124512,12.970000267028809,9.579999923706055,13.38700008392334,9.260000228881836,12.970000267028809,9.28600025177002,13.159000396728516,377947.0,90911
2025-06-23,9.28600025177002,11.803999900817871,9.28600025177002,11.803999900817871,9.380000114440918,12.050999641418457,8.947999954223633,11.680000305175781,9.218000411987305,11.8149995803833,208795.0,238452
2025-06-24,9.366999626159668,12.585000038146973,9.366999626159668,12.585000038146973,9.5,12.63700008392334,9.199999809265137,12.333999633789062,9.404999732971191,12.527000427246094,133634.0,77913
2025-06-25,9.416999816894531,12.427000045776367,9.416999816894531,12.427000045776367,9.699999809265137,12.678000450134277,9.399999618530273,12.366999626159668,9.498000144958496,12.652999877929688,226836.0,110473
2025-06-26,9.312000274658203,12.420999526977539,9.312000274658203,12.420999526977539,9.404999732971191,12.826000213623047,9.239999771118164,12.390000343322754,9.366000175476074,12.763999938964844,100046.0,79630
2025-06-27,9.595000267028809,12.460000038146973,9.595000267028809,12.460000038146973,9.927000045776367,12.630999565124512,9.515999794006348,12.38599967956543,9.866999626159668,12.543000221252441,275790.0,34466
2025-06-30,9.930000305175781,12.574000358581543,9.930000305175781,12.574000358581543,9.930000305175781,12.732000350952148,9.65999984741211,12.461999893188477,9.70300006866455,12.619999885559082,114963.0,93478
2025-07-01,9.782999992370605,12.383000373840332,9.782999992370605,12.383000373840332,9.984999656677246,12.579999923706055,9.649999618530273,12.262999534606934,9.836000442504883,12.550999641418457,137484.0,43991
2025-07-02,10.163999557495117,12.701000213623047,10.163999557495117,12.701000213623047,10.227999687194824,12.748000144958496,9.875,12.420000076293945,9.968999862670898,12.508999824523926,347484.0,39614
2025-07-03,10.593999862670898,13.142000198364258,10.593999862670898,13.142000198364258,10.800000190734863,13.446999549865723,10.362000465393066,13.12600040435791,10.371999740600586,13.206000328063965,299260.0,107632
2025-07-04,10.371999740600586,12.751999855041504,10.371999740600586,12.751999855041504,10.552000045776367,13.079999923706055,10.354000091552734,12.736000061035156,10.526000022888184,13.079999923706055,113739.0,52974
2025-07-07,10.395999908447266,12.994000434875488,10.395999908447266,12.994000434875488,10.73799991607666,13.246999740600586,9.979000091552734,12.932999610900879,10.538000106811523,13.107000350952148,255824.0,56332
2025-07-08,10.496000289916992,13.135000228881836,10.496000289916992,13.135000228881836,10.699999809265137,13.3100004196167,10.40999984741211,12.991999626159668,10.40999984741211,13.071999549865723,147592.0,43854
2025-07-09,10.395999908447266,13.611000061035156,10.395999908447266,13.611000061035156,10.574000358581543,13.711999893188477,10.223999977111816,13.350000381469727,10.394000053405762,13.468999862670898,121434.0,109856
2025-07-10,10.73799991607666,14.243000030517578,10.73799991607666,14.243000030517578,10.73799991607666,14.458999633789062,10.501999855041504,14.199999809265137,10.541999816894531,14.40999984741211,132812.0,119680
2025-07-11,10.729999542236328,15.343000411987305,10.729999542236328,15.343000411987305,11.100000381469727,15.61299991607666,10.699999809265137,15.241000175476074,11.065999984741211,15.321000099182129,359627.0,298570
2025-07-14,10.84000015258789,15.538999557495117,10.84000015258789,15.538999557495117,11.211999893188477,15.800000190734863,10.800000190734863,15.491000175476074,10.88599967956543,15.567000389099121,343427.0,283737
2025-07-15,10.722000122070312,15.60099983215332,10.722000122070312,15.60099983215332,10.892000198364258,15.824000358581543,10.675999641418457,15.211999893188477,10.741999626159668,15.399999618530273,270315.0,116488
2025-07-16,10.954000473022461,16.55500030517578,10.954000473022461,16.55500030517578,11.180000305175781,16.948999404907227,10.729999542236328,16.26300048828125,10.755999565124512,16.302000045776367,232163.0,284901
2025-07-17,11.420000076293945,17.729000091552734,11.420000076293945,17.729000091552734,11.447999954223633,18.040000915527344,11.100000381469727,17.440000534057617,11.220000267028809,17.718000411987305,242289.0,256837
2025-07-18,11.434000015258789,18.280000686645508,11.434000015258789,18.280000686645508,11.869999885559082,18.923999786376953,11.404000282287598,18.18400001525879,11.62600040435791,18.809999465942383,379058.0,326520
2025-07-21,11.812000274658203,19.62299919128418,11.812000274658203,19.62299919128418,11.947999954223633,19.82699966430664,11.541999816894531,19.385000228881836,11.661999702453613,19.56399917602539,1148427.0,221106
2025-07-22,11.170000076293945,19.02199935913086,11.170000076293945,19.02199935913086,11.390000343322754,19.10700035095215,10.87399959564209,18.586999893188477,11.288000106811523,18.988000869750977,297394.0,219270
2025-07-23,11.163999557495117,18.509000778198242,11.163999557495117,18.509000778198242,11.39799976348877,18.937999725341797,10.949999809265137,18.351999282836914,11.35200023651123,18.916000366210938,205842.0,144432
2025-07-24,11.149999618530273,19.017000198364258,11.149999618530273,19.017000198364258,11.255999565124512,19.267000198364258,11.039999961853027,17.9060001373291,11.130000114440918,18.0,154253.0,160372
2025-07-25,10.894000053405762,18.589000701904297,10.894000053405762,18.589000701904297,11.055999755859375,19.194000244140625,10.800000190734863,18.399999618530273,10.918000221252441,18.527000427246094,242011.0,121541
2025-07-28,10.892000198364258,19.69300079345703,10.892000198364258,19.69300079345703,11.317999839782715,20.062000274658203,10.842000007629395,19.458999633789062,11.244000434875488,19.905000686645508,267519.0,223009
2025-07-29,10.510000228881836,19.554000854492188,10.510000228881836,19.554000854492188,11.043999671936035,20.195999145507812,10.510000228881836,19.554000854492188,11.013999938964844,19.94300079345703,183948.0,139365
2025-07-30,10.779999732971191,19.836999893188477,10.779999732971191,19.836999893188477,10.824000358581543,20.027999877929688,10.579999923706055,19.5049991607666,10.62399959564209,19.88599967956543,166977.0,147309
2025-07-31,10.88599967956543,19.899999618530273,10.88599967956543,19.899999618530273,11.052000045776367,20.329999923706055,10.795999526977539,19.763999938964844,10.807999610900879,20.281999588012695,190052.0,176732
2025-08-01,9.928999900817871,18.667999267578125,9.928999900817871,18.667999267578125,10.347999572753906,19.260000228881836,9.61400032043457,18.48699951171875,10.319999694824219,19.216999053955078,638351.0,294673
2025-08-04,9.95199966430664,18.97599983215332,9.95199966430664,18.97599983215332,9.984999656677246,19.02400016784668,9.736000061035156,18.35700035095215,9.880999565124512,18.374000549316406,309592.0,191246
2025-08-05,9.821000099182129,18.457000732421875,9.821000099182129,18.457000732421875,10.218000411987305,19.216999053955078,9.781000137329102,18.457000732421875,10.192000389099121,18.988000869750977,367994.0,101677
2025-08-06,9.994000434875488,18.777999877929688,9.994000434875488,18.777999877929688,10.069999694824219,18.93000030517578,9.861000061035156,18.5,10.010000228881836,18.81100082397461,163191.0,80580
2025-08-07,10.270000457763672,19.768999099731445,10.270000457763672,19.768999099731445,10.510000228881836,19.93000030517578,10.154000282287598,18.993999481201172,10.154000282287598,19.062999725341797,236603.0,249061
2025-08-08,9.899999618530273,20.389999389648438,9.899999618530273,20.389999389648438,10.289999961853027,20.700000762939453,9.871999740600586,20.04599952697754,10.251999855041504,20.142000198364258,141997.0,191085
2025-08-11,10.394000053405762,22.290000915527344,10.394000053405762,22.290000915527344,10.446000099182129,22.357999801635742,10.1899995803833,21.538000106811523,10.42199993133545,22.118000030517578,225124.0,361127
2025-08-12,10.152000427246094,22.86199951171875,10.152000427246094,22.86199951171875,10.277999877929688,22.9060001373291,10.067999839782715,22.011999130249023,10.119999885559082,22.219999313354492,161475.0,299017
2025-08-13,10.026000022888184,23.780000686645508,10.026000022888184,23.780000686645508,10.319999694824219,24.302000045776367,10.0,23.621999740600586,10.0600004196167,23.770000457763672,151433.0,454210
2025-08-14,10.166000366210938,23.742000579833984,10.166000366210938,23.742000579833984,10.420000076293945,24.52199935913086,10.079999923706055,22.965999603271484,10.133999824523926,24.50200080871582,524620.0,385020
2025-08-15,10.258000373840332,22.874000549316406,10.258000373840332,22.874000549316406,10.51200008392334,24.011999130249023,10.065999984741211,22.739999771118164,10.498000144958496,23.91200065612793,358783.0,129314
2025-08-18,10.678000450134277,22.18000030517578,10.678000450134277,22.18000030517578,10.741999626159668,22.47800064086914,10.154000282287598,21.739999771118164,10.246000289916992,21.93600082397461,340595.0,259749
2025-08-19,10.288000106811523,21.67799949645996,10.288000106811523,21.67799949645996,10.687999725341797,22.29599952697754,10.197999954223633,21.469999313354492,10.60200023651123,21.804000854492188,237798.0,220672
2025-08-20,9.989999771118164,22.101999282836914,9.989999771118164,22.101999282836914,10.173999786376953,22.18199920654297,9.619999885559082,21.15399932861328,10.069999694824219,21.642000198364258,311430.0,234926
2025-08-21,10.131999969482422,22.007999420166016,10.131999969482422,22.007999420166016,10.270000457763672,22.36400032043457,10.034000396728516,21.878000259399414,10.239999771118164,22.200000762939453,193952.0,182920
2025-08-22,10.657999992370605,23.833999633789062,10.657999992370605,23.833999633789062,10.697999954223633,23.923999786376953,10.010000228881836,21.775999069213867,10.178000450134277,22.302000045776367,262911.0,385442
2025-08-25,10.359999656677246,23.76799964904785,10.359999656677246,23.76799964904785,10.510000228881836,24.020000457763672,10.149999618530273,23.23200035095215,10.362000465393066,23.827999114990234,316242.0,378079
2025-08-26,10.458000183105469,23.336000442504883,10.458000183105469,23.336000442504883,10.527999877929688,23.586000442504883,10.338000297546387,22.70199966430664,10.359999656677246,22.826000213623047,218113.0,187550
2025-08-27,10.65999984741211,23.964000701904297,10.65999984741211,23.964000701904297,10.75,24.200000762939453,10.600000381469727,23.610000610351562,10.685999870300293,23.70199966430664,163870.0,189682
2025-08-28,10.6899995803833,23.312000274658203,10.6899995803833,23.312000274658203,10.84000015258789,23.899999618530273,10.661999702453613,23.257999420166016,10.6899995803833,23.652000427246094,100625.0,169250
2025-08-29,10.581999778747559,22.20400047302246,10.581999778747559,22.20400047302246,10.968000411987305,22.920000076293945,10.550000190734863,21.93600082397461,10.75,22.841999053955078,282693.0,302691
2025-09-01,10.821999549865723,22.40999984741211,10.821999549865723,22.40999984741211,10.84000015258789,23.003999710083008,10.696000099182129,22.40999984741211,10.699999809265137,22.525999069213867,166365.0,150225
2025-09-02,10.760000228881836,22.215999603271484,10.760000228881836,22.215999603271484,11.010000228881836,22.743999481201172,10.343999862670898,22.09000015258789,10.855999946594238,22.63599967956543,286668.0,189404
2025-09-03,10.78600025177002,22.993999481201172,10.78600025177002,22.993999481201172,11.027999877929688,23.055999755859375,10.75,22.190000534057617,10.866000175476074,22.26799964904785,210057.0,131463
2025-09-04,10.241999626159668,22.173999786376953,10.241999626159668,22.173999786376953,10.571999549865723,22.868000030517578,10.199999809265137,22.173999786376953,10.460000038146973,22.562000274658203,179533.0,92464
2025-09-05,9.963000297546387,21.920000076293945,9.963000297546387,21.920000076293945,10.399999618530273,23.447999954223633,9.803000450134277,21.784000396728516,10.302000045776367,22.393999099731445,332162.0,298467
2025-09-08,10.17199993133545,22.371999740600586,10.17199993133545,22.371999740600586,10.223999977111816,22.402000427246094,10.0,21.944000244140625,10.144000053405762,22.006000518798828,131050.0,100429
2025-09-09,10.609999656677246,21.97800064086914,10.609999656677246,21.97800064086914,10.628000259399414,22.374000549316406,10.392000198364258,21.959999084472656,10.47599983215332,22.326000213623047,190987.0,84353
2025-09-10,11.496000289916992,22.59000015258789,11.496000289916992,22.59000015258789,11.65999984741211,22.823999404907227,11.107999801635742,22.13800048828125,11.223999977111816,22.173999786376953,659505.0,136100
2025-09-11,11.746000289916992,22.642000198364258,11.746000289916992,22.642000198364258,11.862000465393066,23.025999069213867,11.319999694824219,22.5,11.600000381469727,22.770000457763672,278227.0,121620
2025-09-12,11.86400032043457,23.290000915527344,11.86400032043457,23.290000915527344,11.918000221252441,23.42799949645996,11.649999618530273,23.0939998626709,11.729999542236328,23.261999130249023,216966.0,130110
2025-09-15,11.937999725341797,22.847999572753906,11.937999725341797,22.847999572753906,12.187999725341797,23.766000747680664,11.918000221252441,22.847999572753906,11.989999771118164,23.72800064086914,633262.0,95294
2025-09-16,12.194000244140625,22.576000213623047,12.194000244140625,22.576000213623047,12.267999649047852,23.079999923706055,11.937999725341797,22.464000701904297,12.194000244140625,22.983999252319336,240026.0,71195
2025-09-17,12.404000282287598,22.781999588012695,12.404000282287598,22.781999588012695,12.496000289916992,23.100000381469727,12.239999771118164,22.645999908447266,12.366000175476074,23.030000686645508,212877.0,182421
2025-09-18,13.03600025177002,23.42799949645996,13.03600025177002,23.42799949645996,13.093999862670898,23.5939998626709,12.777999877929688,23.211999893188477,12.855999946594238,23.281999588012695,380104.0,132434
2025-09-19,13.03600025177002,22.850000381469727,13.03600025177002,22.850000381469727,13.248000144958496,23.253999710083008,12.965999603271484,22.756000518798828,12.996000289916992,23.101999282836914,220819.0,67379
2025-09-22,12.805999755859375,21.309999465942383,12.805999755859375,21.309999465942383,13.0,21.59600067138672,12.640000343322754,21.13599967956543,12.866000175476074,21.461999893188477,403920.0,228560
2025-09-23,13.37600040435791,21.357999801635742,13.37600040435791,21.357999801635742,13.586000442504883,21.511999130249023,13.260000228881836,21.219999313354492,13.307999610900879,21.416000366210938,271873.0,86288
2025-09-24,13.449999809265137,21.464000701904297,13.449999809265137,21.464000701904297,13.574000358581543,21.527999877929688,12.79800033569336,21.233999252319336,13.142000198364258,21.31999969482422,189383.0,83760
2025-09-25,12.883999824523926,20.61199951171875,12.883999824523926,20.61199951171875,13.326000213623047,20.742000579833984,12.449999809265137,20.11199951171875,13.107999801635742,20.493999481201172,249322.0,203861
2025-09-26,12.192000389099121,20.33799934387207,12.192000389099121,20.33799934387207,12.569999694824219,20.5,11.95199966430664,19.96500015258789,12.496000289916992,20.20599937438965,314281.0,157715
2025-09-29,12.9399995803833,21.408000946044922,12.9399995803833,21.408000946044922,12.996000289916992,21.527999877929688,12.505999565124512,20.9060001373291,12.505999565124512,21.00200080871582,272418.0,179614
2025-09-30,13.03600025177002,21.055999755859375,13.03600025177002,21.055999755859375,13.199999809265137,21.54400062561035,12.902000427246094,20.99799919128418,13.086000442504883,21.465999603271484,221326.0,119008
